,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,6579,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T17:58:00.000Z,1632.7883803579853,14446726845.188404,1.1998,0.90163159,-7.12070208,4.98600059,10.92660606,6.65610718,28.38419594,199810626819.90643,18.8877,199810626819.91,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
2,825,Tether,USDT,tether,49437,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T17:58:00.000Z,1.0019460617007472,70579734988.83698,7.0353,-0.01250898,-0.07370241,0.1934998,0.08369613,0.17695466,0.18701281,73541548727.39468,6.9522,73284104711.4,,2023-03-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 17:59:43.845024+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T17:58:00.000Z,304.276007240108,699697992.5412563,-11.2273,0.71811448,-3.76557714,4.26455326,6.84231246,0.06971459,16.21392976,48042751877.83357,4.5401,48678064559.71,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
4,3408,USD Coin,USDC,usd-coin,10753,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T17:58:00.000Z,0.99948870712954,8209912539.202411,22.7833,-0.00846046,0.02689548,-0.04170925,-0.0456291,-0.03999999,-0.03841916,38388873480.486855,3.6278,38388873480.49,,2023-03-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 17:59:43.845024+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T17:58:00.000Z,0.3595412061443106,1241758819.5485861,-11.2333,0.10168091,-5.88059152,-9.47465944,-1.54042101,-8.45795482,-5.5732176,18318952695.837234,1.7312,35954120614.43,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T17:58:00.000Z,0.32324695737966175,659211618.6628127,29.0582,1.61445661,-10.24295707,0.13540648,-6.97993209,-7.7377766,7.22033043,11217898240.61368,1.0605,14546113082.08,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T17:58:00.000Z,1.1042400858087598,871064203.999456,-6.3284,1.57895081,-9.80673089,1.89684306,-3.56681075,12.21919308,24.67610317,9644783478.38958,0.9117,11042400858.09,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T17:58:00.000Z,0.06872142143920985,580939751.9741857,0.4517,0.7607606,-10.52139201,-5.92333222,-14.23065322,-20.54817751,-20.39549814,9117323506.115099,0.8616,9117323506.12,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
9,4687,Binance USD,BUSD,binance-usd,6431,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T17:58:00.000Z,0.9996635485397454,9648165705.57309,3.4357,0.0357169,0.02672045,-0.0580222,-0.01728201,-0.03917485,-0.0420397,8367107912.746101,0.7907,8367107912.75,,2023-03-15T17:58:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 17:59:43.845024+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T17:58:00.000Z,19.097509121584753,956407154.7121902,-6.6698,1.31833513,-11.67972233,1.05002391,-4.02116081,-16.92991509,36.85157542,7318648221.457772,0.6913,10299529300.98,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5339226773.545445,,2023-03-15T17:58:00.000Z,5.900547132148164,388846716.94337296,9.9853,1.45836533,-8.6834191,3.96345077,-0.35541678,-2.37297126,13.62412633,6882712479.90725,0.6504,7628681305.16,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
12,4943,Dai,DAI,multi-collateral-dai,1975,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T17:58:00.000Z,0.9988941600112174,495137123.2671054,-6.3445,0.3492618,0.09853075,-0.03594038,-0.05479685,-0.10706588,-0.07527108,5999959108.660076,0.567,5999959108.66,,2023-03-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 17:59:43.845024+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4648318532.100548,,2023-03-15T17:58:00.000Z,0.06486660109526568,401735889.1561365,-9.2175,0.53146657,-4.15829401,-1.57988303,1.07512838,5.17045658,16.19950989,5918409274.301659,0.5593,5918414862.97,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T17:58:00.000Z,1.0395848671202866e-05,458644424.46942884,5.3866,1.30386287,-9.84030019,-8.53592299,-13.87521365,1.04305257,17.66307408,5707978758.112492,0.5394,6130796132.23,,2023-03-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 17:59:43.845024+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T18:03:00.000Z,24270.086867156755,49778855581.84793,3.129,0.75517791,-4.82324958,10.11034771,12.84651561,16.78033166,39.31398967,468857717119.0084,44.2441,509671824210.29,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
1,1027,Ethereum,ETH,ethereum,6579,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T18:03:00.000Z,1629.0459380460463,14358724674.420443,0.7163,0.67678057,-7.10841247,4.81219368,10.42516565,6.45894312,28.14341928,199352649685.09738,18.8059,199352649685.1,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
2,825,Tether,USDT,tether,49437,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T18:03:00.000Z,1.0023134383839596,70306000587.12622,6.7579,0.0308302,-0.03727828,0.23158158,0.1192979,0.21421169,0.22233357,73568513702.13983,6.9408,73310975290.91,,2023-03-15T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 18:04:44.254524+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T18:03:00.000Z,303.9382773382593,695622570.3388352,-11.4533,0.67226729,-3.91951132,4.2487093,6.34305903,0.01565731,16.10271653,47989427023.128746,4.5286,48624034542.31,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
4,3408,USD Coin,USDC,usd-coin,10753,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T18:03:00.000Z,0.999541640265932,8204756152.709294,22.8927,0.01784775,0.02707355,-0.03371609,-0.03693623,-0.0553521,-0.04005141,38390906563.46356,3.6228,38390906563.46,,2023-03-15T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 18:04:44.254524+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T18:03:00.000Z,0.3595723911045603,1238300313.3629446,-11.0542,0.17583969,-5.91202964,-9.15771737,-1.49752809,-8.26897045,-5.4666151,18320541598.032234,1.7288,35957239110.46,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T18:03:00.000Z,0.3227565411659841,655998797.548945,28.7671,1.46053351,-10.39044348,0.04240148,-7.36802248,-7.79847307,7.18802974,11200878933.68755,1.0567,14524044352.47,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T18:03:00.000Z,1.1029077943908479,865080005.5165253,-6.5617,1.66404727,-9.91884528,1.9252306,-3.91449815,12.2001355,24.6323305,9633146822.17594,0.9087,11029077943.91,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T18:03:00.000Z,0.06866341421887504,578616940.480227,0.0978,0.74977429,-10.59355529,-5.90505741,-14.48250978,-20.39882265,-20.30906294,9109627643.858366,0.8596,9109627643.86,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
9,4687,Binance USD,BUSD,binance-usd,6431,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T18:03:00.000Z,0.9997318206440383,9581522354.023825,2.9423,0.02823777,0.00563719,-0.05654226,0.03090849,-0.01437061,0.0306809,8367679345.06939,0.7896,8367679345.07,,2023-03-15T18:03:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 18:04:44.254524+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T18:03:00.000Z,19.04367676907218,942123151.7206243,-7.3963,1.03547359,-11.84022334,0.92282124,-4.66068253,-16.98380904,36.541189,7298018303.259293,0.6889,10270496829.33,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5334238796.633943,,2023-03-15T18:03:00.000Z,5.895034762266027,386681377.2344672,9.6926,1.33384837,-8.83999909,4.01685939,-0.61397434,-2.32766892,13.5780162,6876282558.048828,0.6489,7621554489.27,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
12,4943,Dai,DAI,multi-collateral-dai,1975,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T18:03:00.000Z,0.9985794756565213,493412438.95464945,-5.3499,0.18172854,0.10295334,-0.03475392,-0.13416214,-0.14312205,-0.09144572,5998068925.159263,0.566,5998068925.16,,2023-03-15T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 18:04:44.254524+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4642950012.923163,,2023-03-15T18:03:00.000Z,0.06479168420014612,399607062.5922446,-9.7873,0.51073157,-4.37519699,-1.64483188,0.81579684,5.13244118,16.17352347,5911573879.207868,0.5579,5911579461.42,,2023-03-15T18:03:00.000Z,,,,,,2023-03-15 18:04:44.254524+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T18:03:00.000Z,1.0382557135375913e-05,456084969.265355,5.0186,1.20986785,-9.96492171,-8.55918965,-14.17548045,1.08120678,17.49725602,5700680863.870044,0.5379,6122957647.95,,2023-03-15T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 18:04:44.254524+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T18:08:00.000Z,24250.037945407,49492609125.45399,2.5556,0.33452638,-4.5980123,10.00180517,12.63125182,16.62751781,39.2059916,468470405292.16003,44.2759,509250796853.55,,2023-03-15T18:08:00.000Z,,,,,,2023-03-15 18:09:44.589718+00:00
1,1027,Ethereum,ETH,ethereum,6579,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T18:08:00.000Z,1628.3791951248925,14232351857.74838,-0.1933,-0.04215528,-6.50090513,4.7554736,10.20578339,6.36338154,28.15241454,199271057776.06244,18.8325,199271057776.06,,2023-03-15T18:08:00.000Z,,,,,,2023-03-15 18:09:44.589718+00:00
2,825,Tether,USDT,tether,49437,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T18:08:00.000Z,1.0019159350644415,69880510012.05922,6.0123,0.03581421,-0.07989572,0.19241821,0.08743598,0.17544672,0.18338104,73539337471.14392,6.9506,73281901196.0,,2023-03-15T18:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 18:09:44.589718+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T18:08:00.000Z,303.4460862404273,692530108.4641744,-11.7596,0.32692579,-3.53961086,4.07986803,5.82364825,-0.14679232,15.99889762,47911713978.9617,4.5282,48545293828.4,,2023-03-15T18:08:00.000Z,,,,,,2023-03-15 18:09:44.589718+00:00
4,3408,USD Coin,USDC,usd-coin,10754,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T18:08:00.000Z,0.9991455034832096,8171154668.926067,22.4045,-0.00588551,-4.62e-05,-0.08500819,-0.074914,-0.09496218,-0.07514954,38375691539.29729,3.6269,38375691539.3,,2023-03-15T18:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 18:09:44.589718+00:00
